0	252.943	93.2302	-1.10377	
1	8.96672	152.052	0.0554332	
2	76.1615	221.506	-1.43816	
3	212.88	243.342	1.3023	
4	51.1981	117.644	1.75767	
5	46.2162	215.561	-0.572115	
6	30.7102	250.332	0.397958	
7	98.4946	201.827	2.24686	
8	228.561	160.195	0.627386	
9	72.2081	49.3763	-2.63131	
10	1.82749	192.283	3.04061	
11	88.7637	219.51	-2.7375	
12	207.723	235.367	2.87714	
13	252.843	89.9112	0.598583	
14	239.111	97.1459	-0.581173	
15	165.595	30.4662	-0.692421	
16	207.562	13.4549	-2.22529	
17	200.144	190.846	2.36639	
18	25.5555	252.985	-2.79064	
19	83.2017	164.323	-0.970532	
20	15.015	116.24	2.60611	
21	11.0029	251.8	2.73314	
22	156.5	163.371	2.11298	
23	121.428	224.696	2.37223	
24	21.9876	71.0418	2.2656	
25	121.809	94.9123	-1.82585	
26	216.592	140.089	1.759	
27	179.205	98.7636	-2.48832	
28	171.209	0.0482801	-2.86659	
29	136.875	179.104	0.188978	
30	187.77	150.575	2.77115	
31	136.633	195.731	2.9411	
32	171.805	12.2537	-2.56862	
33	97.9513	99.8141	-1.55906	
34	194.304	18.5094	0.00507641	
35	88.1107	172.557	-2.38272	
36	92.5082	248.739	0.657089	
37	138.791	172.636	1.91426	
38	148.209	25.9896	-0.0430665	
39	82.8108	49.273	-2.81105	
40	40.3535	37.6301	1.39595	
41	159.436	68.4021	0.667037	
42	131.306	145.679	-1.66507	
43	245.484	150.073	1.87053	
44	185.704	17.7477	-0.862923	
45	24.8495	145.386	-1.3932	
46	215.423	218.545	-1.67331	
47	4.82705	87.4408	-2.10708	
48	44.3957	79.7294	0.232797	
49	137.576	54.7979	2.09697	
50	130.968	171.182	0.925108	
51	79.7955	177.261	-2.64684	
52	104.841	174.581	-0.285675	
53	221.89	55.7406	-0.594664	
54	58.2617	34.0789	0.735269	
55	25.4451	127.178	1.36299	
56	135.656	246.403	-0.919089	
57	166.547	253.636	-0.596514	
58	59.5497	6.59348	-2.52278	
59	197.133	140.201	-1.43323	
60	80.2407	74.1905	1.76918	
61	135.293	205.043	-1.34983	
62	13.1391	62.6851	0.749331	
63	161.691	2.35773	1.55947	
64	107.795	7.7636	-1.54975	
65	106.64	51.2358	3.03142	
66	159.354	87.781	-0.401459	
67	17.6794	62.7934	0.0463757	
68	77.5394	194.431	-1.2903	
69	152.943	161.349	-0.653927	
70	222.036	76.6682	-1.38559	
71	249.438	73.7654	-1.93708	
72	214.25	228.234	-2.99552	
73	155.324	157.207	1.41966	
74	36.4382	193.693	1.3067	
75	10.5353	152.214	1.77707	
76	133.854	251.498	-2.91202	
77	202.453	20.0632	0.293619	
78	90.7835	77.707	1.49101	
79	109.389	63.274	0.882279	
80	43.331	201.965	-1.48779	
81	88.1089	133.238	0.277252	
82	70.0707	240.131	0.194468	
83	93.8721	39.6928	0.0280338	
84	61.4233	196.702	-0.110447	
85	131.047	126.477	-0.638306	
86	251.955	188.025	-1.67226	
87	7.8943	222.471	-2.5512	
88	56.0722	11.1877	1.11936	
89	137.895	184.882	-0.652369	
90	123.858	203.8	-3.0999	
91	4.32335	80.1971	-1.68534	
92	86.9307	234.444	-0.432599	
93	252.052	72.4397	-0.32841	
94	87.7764	116.418	0.244989	
95	206.679	155.174	-0.097166	
96	151.018	207.398	-2.50785	
97	244.053	168.41	-0.423039	
98	7.46945	78.6755	-2.36385	
99	29.6485	79.6811	-0.0930961	
100	36.8518	188.5	-0.380856	
101	83.9448	4.34069	1.46369	
102	151.546	112.768	0.963585	
103	74.2432	132.774	-0.924429	
104	76.9459	149.796	1.31664	
105	116.776	164.96	2.71661	
106	207.673	19.0614	1.45337	
107	86.6281	148.269	2.86474	
108	119.543	229.647	-0.256457	
109	135.239	18.0462	0.282635	
110	39.9026	90.1772	2.09486	
111	40.5407	34.6624	1.7259	
112	69.5881	23.8639	0.423875	
113	240.298	141.339	-2.16062	
114	100.101	94.9799	0.50693	
115	54.6903	236.287	2.54534	
116	113.516	235.559	1.6744	
117	200.119	102.409	-1.56216	
118	126.935	215.759	1.04704	
119	185.547	167.146	-2.03867	
120	40.8026	171.94	2.90087	
121	23.8698	15.5652	0.790001	
122	55.1845	83.5098	0.908385	
123	44.3867	197.326	-1.39118	
124	6.14047	250.576	-1.01691	
125	13.8509	55.892	1.0917	
126	43.9044	190.172	2.08988	
127	85.0857	3.44217	-2.93789	
128	111.321	31.6239	-0.99712	
129	45.2707	3.71829	2.5593	
130	10.3895	132.206	-2.25832	
131	119.841	207.862	0.807337	
132	109.493	115.546	-2.88818	
133	192.789	174.733	-1.35728	
134	14.8549	66.5433	-0.831102	
135	248.943	82.9423	0.979852	
136	105.486	129.947	2.94713	
137	74.0186	75.573	2.7382	
138	87.9895	213.231	-1.85254	
139	188.512	153.914	2.69957	
140	184.473	186.921	1.87152	
141	8.85506	193.589	0.00236086	
142	115.998	115.241	2.61813	
143	17.2246	240.525	0.584554	
144	41.7616	242.18	-2.11065	
145	232.592	178.747	-1.13205	
146	243.164	87.4087	0.359753	
147	194.959	226.973	-0.578582	
148	249.616	135.528	0.529485	
149	130.839	207.547	-0.469319	
150	29.7922	164.799	-2.6981	
151	132.8	89.5631	2.17843	
152	186.956	72.6749	1.2506	
153	189.226	123.009	3.11826	
154	253.127	105.783	1.78639	
155	163.445	150.976	1.36918	
156	37.3768	18.4297	0.499388	
157	152.74	200.876	0.991343	
158	154.137	224.524	0.509768	
159	129.346	147.002	-0.886239	
160	153.189	63.4986	-0.471571	
161	240.993	86.7612	1.03638	
162	37.0565	252.149	0.731216	
163	158.404	238.627	1.58008	
164	192.512	239.832	-0.124334	
165	212.393	37.0362	-0.18897	
166	180.784	86.2929	2.55132	
167	201.795	113.797	-1.80773	
168	10.1697	1.88917	1.296	
169	161.129	121.367	3.00483	
170	85.0404	24.7877	-1.64071	
171	146.294	149.894	1.46456	
172	158.115	201.74	-0.701	
173	179.93	58.2154	-2.81393	
174	96.9142	242.836	-2.57575	
175	160.848	185.414	2.79852	
176	6.40592	198.937	0.0745769	
177	98.5933	161.018	0.299097	
178	41.5714	151.517	1.2161	
179	198.234	109.937	1.16484	
180	196.73	172.494	-0.383276	
181	6.69929	170.564	-1.47615	
182	113.977	185.078	2.76209	
183	149.634	253.917	-2.94688	
184	196.245	13.4643	-2.40677	
185	184.232	219.737	-0.107965	
186	36.5959	205.08	-2.24388	
187	40.1063	234.979	-0.815154	
188	135.168	149.166	1.7301	
189	14.5831	161.229	1.07053	
190	17.7433	134.075	0.597075	
191	24.3962	149.548	1.96782	
