0	254.721	108.031	-0.338163	
1	212.235	147.52	0.452197	
2	49.0289	50.857	1.09278	
3	217.142	83.4987	2.26452	
4	25.2528	134.651	-1.6343	
5	61.1371	41.6478	0.236656	
6	45.8246	211.094	-1.4994	
7	55.7328	201.295	-1.11621	
8	227.211	224.928	-2.68991	
9	99.0989	48.6836	-0.408144	
10	17.4491	117.925	1.73449	
11	22.3139	164.792	-1.64539	
12	16.0428	73.7668	0.198805	
13	167.925	55.761	0.304939	
14	107.239	14.657	-1.82121	
15	116.768	15.9225	1.85277	
16	102.353	106.532	-0.815289	
17	226.25	131.654	-0.791878	
18	54.4457	115.879	0.467873	
19	192.261	132.008	2.16065	
20	83.5328	20.3343	-0.187584	
21	119.36	136.534	1.58747	
22	241.682	59.7572	0.122594	
23	162.557	13.4017	0.477289	
24	130.911	47.6809	0.791259	
25	253.266	107.024	2.97474	
26	158.921	15.2583	-1.3176	
27	45.87	155.268	-1.17202	
28	243.452	140.135	2.37316	
29	94.1234	172.153	-0.643433	
30	55.9432	247.047	-0.553219	
31	248.467	31.6491	0.127323	
32	137.333	233.315	2.17429	
33	144.987	51.4099	2.96566	
34	99.8097	71.4165	-2.64286	
35	245.272	139.841	1.09594	
36	119.997	78.3563	2.2708	
37	73.9898	215.411	2.48152	
38	117.058	120.892	-2.49307	
39	182.797	37.2777	1.04183	
40	199.849	169.715	2.31959	
41	24.1367	145.565	-0.0120003	
42	101.312	76.7984	-1.4354	
43	251.424	95.7563	1.30049	
44	24.7434	72.9248	-0.797649	
45	182.512	193.6	0.970203	
46	21.4845	137.789	2.52289	
47	83.2445	10.5228	2.27058	
48	121.234	135.584	2.78638	
49	61.1624	48.4947	1.4044	
50	162.531	150.175	-0.825086	
51	48.7242	222.702	2.39037	
52	60.3453	82.461	-0.744874	
53	61.4215	200.089	3.06365	
54	167.211	168.995	2.48721	
55	124.684	110.952	-1.01737	
56	25.7846	22.5776	-1.14732	
57	252.821	176.735	-2.77767	
58	204.112	159.637	-1.35908	
59	243.417	183.26	-2.0912	
60	208.199	111.767	1.29188	
61	11.8132	15.8439	0.535242	
62	124.961	36.1022	-2.75013	
63	41.6393	143.72	-2.92078	
64	191.683	194.654	1.37528	
65	118.452	150.883	-2.95657	
66	16.3643	141.473	2.65599	
67	137.472	94.0055	0.789322	
68	233.426	99.7711	0.697965	
69	236.091	157.508	0.54384	
70	79.4751	192.825	0.871895	
71	162.058	138.459	-0.036905	
72	190.662	113.354	1.35377	
73	80.4108	195.213	2.15239	
74	94.1768	25.3807	-1.76553	
75	143.79	131.902	1.88542	
76	75.8953	52.2049	1.06606	
77	242.612	105.263	2.45931	
78	195.753	61.6612	2.21518	
79	111.424	150.158	0.522973	
80	212.572	113.562	-0.311441	
81	184.133	181.534	-0.0183678	
82	225.582	49.6863	-2.16941	
83	116.978	85.8322	1.48027	
84	62.647	185.45	-3.07174	
85	148.128	39.5539	1.65765	
86	136.832	199.913	0.360198	
87	52.1326	234.689	2.82687	
88	73.7338	194.871	-2.90763	
89	254.453	242.353	-0.467792	
90	33.3473	132.264	2.14907	
91	69.2678	36.8859	-1.97749	
92	186.738	155.889	-0.88234	
93	84.3325	45.4224	2.93551	
94	32.6873	99.3776	-3.05793	
95	217.798	83.6923	-1.16453	
96	171.387	171.69	-3.06861	
97	230.901	171.417	-2.09708	
98	162.418	54.515	1.61443	
99	24.5803	230.957	2.86835	
100	163.556	41.523	2.2873	
101	230.29	136.73	-2.85487	
102	40.9459	184.568	0.529205	
103	204.541	54.1283	2.44288	
104	7.91074	154.789	-1.34619	
105	133.203	97.5897	-0.667447	
106	134.54	123.594	2.89234	
107	23.2521	122.053	2.54472	
108	137.023	63.3976	-1.59939	
109	51.5643	137.204	-0.335122	
110	113.566	106.909	0.315422	
111	67.7174	226.552	-1.29907	
112	26.2202	32.6059	0.436492	
113	133.554	177.168	-0.605659	
114	237.144	104.695	-2.77135	
115	141.323	39.9079	1.82347	
116	52.3636	108.027	0.841411	
117	100.302	11.0694	2.7718	
118	90.037	3.69731	-2.95986	
119	45.0404	138.163	0.0358626	
120	165.117	156.142	1.28314	
121	61.1275	133.591	1.63782	
122	254.403	231.876	0.424944	
123	53.308	196.015	-1.51018	
124	94.9519	60.7016	-1.29439	
125	73.4553	175.856	0.325248	
126	158.587	137.037	2.74115	
127	221.218	126.013	1.9092	
128	138.215	249.622	0.190906	
129	230.277	206.571	0.793084	
130	22.4151	81.2664	-2.80975	
131	106.48	146.542	2.81789	
132	242.252	107.52	1.60783	
133	237.098	223.743	-0.569079	
134	100.689	178.13	0.563591	
135	183.023	152.501	-2.3294	
136	144.365	45.5284	1.25542	
137	160.792	19.6022	0.717521	
138	163.701	121.687	0.335825	
139	17.9923	5.99014	1.98004	
140	84.1049	17.1793	-1.26177	
141	1.24513	113.575	2.48304	
142	211.48	101.908	0.44605	
143	203.559	129.959	2.76267	
144	107.487	5.30278	0.965157	
145	94.8151	81.8193	-1.52234	
146	233.681	128.361	-3.09378	
147	205.514	95.3472	-0.701035	
148	57.7329	237.127	1.3478	
149	210.619	99.4	0.0928211	
150	43.7675	99.4603	1.14862	
151	30.887	182.724	-1.95417	
152	218.94	85.7993	-2.78928	
153	207.739	153.884	1.78342	
154	10.2609	245.106	-1.12275	
155	65.9576	71.7073	-0.0827277	
156	189.675	236.308	-1.62885	
157	118.801	150.095	-2.87884	
158	76.9877	198.24	-0.127036	
159	112.775	225.898	-0.354209	
160	89.5994	8.40879	2.66348	
161	108.736	134.02	1.7933	
162	2.69634	221.507	2.98286	
163	205.043	183.039	1.70375	
164	116.152	219.699	-1.46405	
165	22.5678	74.8107	-1.2846	
166	32.0068	60.0949	-1.16412	
167	165.488	100.376	1.951	
168	156.85	10.9797	1.54795	
169	80.5044	26.2693	2.35082	
170	25.7856	5.78612	-0.419051	
171	149.14	82.8618	1.71823	
172	145.53	142.644	0.0391187	
173	183.049	68.6058	-2.50375	
174	74.5096	114.817	2.2708	
175	165.497	233.789	-1.51413	
176	2.48265	249.993	-1.69448	
177	251.302	224.714	1.41664	
178	79.2965	214.429	-2.53312	
179	174.968	24.5712	-0.0959833	
180	252.621	88.6854	2.18846	
181	120.207	133.594	1.24314	
182	83.9588	101.899	0.183158	
183	23.6295	44.1056	-1.37298	
184	115.871	62.4861	-1.43743	
185	147.635	81.9332	2.96904	
186	237.956	174.909	-3.12862	
187	111.577	146.922	2.68325	
188	6.86271	6.10904	-1.93367	
189	166.734	198.997	-2.13243	
190	37.8747	190.51	0.729827	
191	161.816	31.0678	-1.14114	
192	8.06132	249.006	0.197209	
193	145.236	198.383	-0.0514695	
194	4.98213	115.568	2.6852	
195	102.909	135.566	1.90706	
196	80.6803	29.2565	-1.38316	
197	48.6826	140.47	-1.76369	
198	112.668	173.229	1.00124	
199	255.699	102.599	0.829371	
200	183.687	216.367	-2.11636	
201	51.0453	139.638	0.63722	
202	130.913	217.269	-1.99806	
203	101.932	19.7003	1.80286	
204	135.896	133.433	0.41683	
205	165.061	143.035	-1.03936	
206	195.793	48.0482	0.539363	
207	22.4804	245.28	0.887527	
208	51.3041	129.31	1.57238	
209	164.781	134.186	-0.400044	
210	15.3004	158.264	2.45514	
211	106.535	117.466	-1.26084	
212	10.1882	103.966	-2.12928	
213	95.7089	204.666	0.0125265	
214	52.8259	48.5478	-0.0956777	
215	188.861	195.315	-0.554458	
216	87.1982	58.2986	2.90139	
217	164.835	13.0504	2.30228	
218	234.488	189.888	-1.02331	
219	141.969	71.7706	0.359407	
220	14.9685	141.966	0.899814	
221	153.485	169.89	2.0263	
222	124.735	173.614	-2.39197	
223	48.0118	142.258	-2.09699	
224	152.611	96.2135	2.37612	
225	49.6529	56.8098	-3.10433	
